scenario,district,accounting_stratum_id,control_name,control_type,row_is_official_fine_control,official_row_total_employment,industry_code,control_industry_employment,industry_margin_source,matrix_method,residual_sector_assignment,ipf_iterations,ipf_maximum_margin_error,geometry_is_approximate
low_office_intensity,徐汇区,310104007000,斜土路街道,street,True,29800,725,251,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104007000,斜土路街道,street,True,29800,OTHER,20643,balancing non-office remainder,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104008000,枫林路街道,street,True,56800,I,8271,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104008000,枫林路街道,street,True,56800,J,0,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104008000,枫林路街道,street,True,56800,M,5655,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104008000,枫林路街道,street,True,56800,721,1083,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104008000,枫林路街道,street,True,56800,723,239,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104008000,枫林路街道,street,True,56800,724,1727,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104008000,枫林路街道,street,True,56800,725,478,reviewed Core+ district composition scenario,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104008000,枫林路街道,street,True,56800,OTHER,39347,balancing non-office remainder,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104010000,长桥街道,street,True,20700,I,3014,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104010000,长桥街道,street,True,20700,J,0,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
low_office_intensity,徐汇区,310104010000,长桥街道,street,True,20700,M,2061,official district-by-industry,maximum-entropy independence prior fitted by RAS/IPF; deterministic controlled integer rounding,not applicable,1,3.637978807091713e-12,True
